country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation;;;;;;;;;
Iceland;1997;male;25-34 years;3;20431;14.68;Iceland1997;;7,548,912,105;30326;Generation X;11822;1;;;;;;;
Iceland;1997;male;15-24 years;3;21667;13.85;Iceland1997;;7,548,912,105;30326;Generation X;11823;1;;;;;;;
Iceland;1997;female;15-24 years;2;20753;9.64;Iceland1997;;7,548,912,105;30326;Generation X;11824;1;;;;;;;
Iceland;1997;female;35-54 years;3;35184;8.53;Iceland1997;;7,548,912,105;30326;Boomers;11825;1;;;;;;;
Iceland;1997;female;55-74 years;1;19635;5.09;Iceland1997;;7,548,912,105;30326;Silent;11826;1;;;;;;;
Iceland;1997;female;25-34 years;1;20279;4.93;Iceland1997;;7,548,912,105;30326;Generation X;11827;1;;;;;;;
Iceland;1997;female;5-14 years;0;20807;0;Iceland1997;;7,548,912,105;30326;Millenials;11828;1;;;;;;;
Iceland;1997;female;75+ years;0;7772;0;Iceland1997;;7,548,912,105;30326;G.I. Generation;11829;1;;;;;;;
Iceland;1997;male;5-14 years;0;21845;0;Iceland1997;;7,548,912,105;30326;Millenials;11830;1;;;;;;;
Iceland;1998;male;35-54 years;9;37412;24.06;Iceland1998;;8,453,704,212;33513;Boomers;11831;0;;;;;;;
Iceland;1998;male;15-24 years;5;21660;23.08;Iceland1998;;8,453,704,212;33513;Generation X;11832;0;;;;;;;
Iceland;1998;male;55-74 years;4;18929;21.13;Iceland1998;;8,453,704,212;33513;Silent;11833;0;;;;;;;
Iceland;1998;male;25-34 years;4;20591;19.43;Iceland1998;;8,453,704,212;33513;Generation X;11834;1;;;;;;;
Iceland;1998;male;75+ years;1;5559;17.99;Iceland1998;;8,453,704,212;33513;G.I. Generation;11835;1;;;;;;;
Iceland;1998;female;75+ years;1;8020;12.47;Iceland1998;;8,453,704,212;33513;G.I. Generation;11836;1;;;;;;;
Iceland;1998;female;25-34 years;2;20400;9.8;Iceland1998;;8,453,704,212;33513;Generation X;11837;1;;;;;;;
Iceland;1998;female;35-54 years;3;36107;8.31;Iceland1998;;8,453,704,212;33513;Boomers;11838;1;;;;;;;
Iceland;1998;female;15-24 years;1;20765;4.82;Iceland1998;;8,453,704,212;33513;Generation X;11839;1;;;;;;;
Iceland;1998;female;5-14 years;0;20954;0;Iceland1998;;8,453,704,212;33513;Millenials;11840;1;;;;;;;
Iceland;1998;female;55-74 years;0;19896;0;Iceland1998;;8,453,704,212;33513;Silent;11841;1;;;;;;;
Iceland;1998;male;5-14 years;0;21960;0;Iceland1998;;8,453,704,212;33513;Millenials;11842;1;;;;;;;
Iceland;1999;male;35-54 years;14;38386;36.47;Iceland1999;;8,917,286,036;34858;Boomers;11843;0;;;;;;;
Iceland;1999;male;25-34 years;4;20700;19.32;Iceland1999;;8,917,286,036;34858;Generation X;11844;1;;;;;;;
Iceland;1999;male;15-24 years;4;21657;18.47;Iceland1999;;8,917,286,036;34858;Generation X;11845;1;;;;;;;
Iceland;1999;male;75+ years;1;5717;17.49;Iceland1999;;8,917,286,036;34858;G.I. Generation;11846;1;;;;;;;
Iceland;1999;female;55-74 years;2;20236;9.88;Iceland1999;;8,917,286,036;34858;Silent;11847;1;;;;;;;
Iceland;1999;female;25-34 years;2;20328;9.84;Iceland1999;;8,917,286,036;34858;Generation X;11848;1;;;;;;;
Iceland;1999;female;15-24 years;2;20961;9.54;Iceland1999;;8,917,286,036;34858;Generation X;11849;1;;;;;;;
Iceland;1999;male;55-74 years;1;19176;5.21;Iceland1999;;8,917,286,036;34858;Silent;11850;1;;;;;;;
Iceland;1999;female;35-54 years;1;37010;2.7;Iceland1999;;8,917,286,036;34858;Boomers;11851;1;;;;;;;
Iceland;1999;female;5-14 years;0;21225;0;Iceland1999;;8,917,286,036;34858;Millenials;11852;1;;;;;;;
Iceland;1999;female;75+ years;0;8193;0;Iceland1999;;8,917,286,036;34858;G.I. Generation;11853;1;;;;;;;
Iceland;1999;male;5-14 years;0;22231;0;Iceland1999;;8,917,286,036;34858;Millenials;11854;1;;;;;;;
Iceland;2000;male;25-34 years;13;20851;62.35;Iceland2000;0.859;8,927,140,438;34372;Generation X;11855;0;;;;;;;
Iceland;2000;male;15-24 years;13;21730;59.83;Iceland2000;0.859;8,927,140,438;34372;Generation X;11856;0;;;;;;;
Iceland;2000;male;55-74 years;6;19771;30.35;Iceland2000;0.859;8,927,140,438;34372;Silent;11857;0;;;;;;;
Iceland;2000;male;35-54 years;10;39024;25.63;Iceland2000;0.859;8,927,140,438;34372;Boomers;11858;0;;;;;;;
Iceland;2000;female;55-74 years;3;20653;14.53;Iceland2000;0.859;8,927,140,438;34372;Silent;11859;1;;;;;;;
Iceland;2000;female;35-54 years;4;37863;10.56;Iceland2000;0.859;8,927,140,438;34372;Boomers;11860;1;;;;;;;
Iceland;2000;female;15-24 years;1;21102;4.74;Iceland2000;0.859;8,927,140,438;34372;Generation X;11861;1;;;;;;;
Iceland;2000;female;25-34 years;0;20451;0;Iceland2000;0.859;8,927,140,438;34372;Generation X;11862;1;;;;;;;
Iceland;2000;female;5-14 years;0;21521;0;Iceland2000;0.859;8,927,140,438;34372;Millenials;11863;1;;;;;;;
Iceland;2000;female;75+ years;0;8330;0;Iceland2000;0.859;8,927,140,438;34372;G.I. Generation;11864;1;;;;;;;
Iceland;2000;male;5-14 years;0;22548;0;Iceland2000;0.859;8,927,140,438;34372;Millenials;11865;1;;;;;;;
Iceland;2000;male;75+ years;0;5879;0;Iceland2000;0.859;8,927,140,438;34372;G.I. Generation;11866;1;;;;;;;
Iceland;2001;male;15-24 years;8;21707;36.85;Iceland2001;;8,136,345,144;30850;Millenials;11867;0;;;;;;;
Iceland;2001;male;75+ years;2;6101;32.78;Iceland2001;;8,136,345,144;30850;Silent;11868;0;;;;;;;
Iceland;2001;male;25-34 years;5;21119;23.68;Iceland2001;;8,136,345,144;30850;Generation X;11869;0;;;;;;;
Iceland;2001;male;35-54 years;9;39779;22.63;Iceland2001;;8,136,345,144;30850;Boomers;11870;0;;;;;;;
Iceland;2001;male;55-74 years;4;20268;19.74;Iceland2001;;8,136,345,144;30850;Silent;11871;1;;;;;;;
Iceland;2001;female;35-54 years;5;38708;12.92;Iceland2001;;8,136,345,144;30850;Boomers;11872;1;;;;;;;
Iceland;2001;female;25-34 years;2;20597;9.71;Iceland2001;;8,136,345,144;30850;Generation X;11873;1;;;;;;;
Iceland;2001;female;55-74 years;1;21059;4.75;Iceland2001;;8,136,345,144;30850;Silent;11874;1;;;;;;;
Iceland;2001;female;15-24 years;0;21182;0;Iceland2001;;8,136,345,144;30850;Millenials;11875;1;;;;;;;
Iceland;2001;female;5-14 years;0;21737;0;Iceland2001;;8,136,345,144;30850;Millenials;11876;1;;;;;;;
Iceland;2001;female;75+ years;0;8552;0;Iceland2001;;8,136,345,144;30850;Silent;11877;1;;;;;;;
Iceland;2001;male;5-14 years;0;22929;0;Iceland2001;;8,136,345,144;30850;Millenials;11878;1;;;;;;;
Iceland;2002;male;25-34 years;7;20997;33.34;Iceland2002;;9,207,689,916;34556;Generation X;11879;0;;;;;;;
Iceland;2002;male;55-74 years;6;20853;28.77;Iceland2002;;9,207,689,916;34556;Silent;11880;0;;;;;;;
Iceland;2002;male;15-24 years;3;21620;13.88;Iceland2002;;9,207,689,916;34556;Millenials;11881;1;;;;;;;
Iceland;2002;female;75+ years;1;8798;11.37;Iceland2002;;9,207,689,916;34556;Silent;11882;1;;;;;;;
Iceland;2002;female;35-54 years;4;39430;10.14;Iceland2002;;9,207,689,916;34556;Boomers;11883;1;;;;;;;
Iceland;2002;male;35-54 years;4;40266;9.93;Iceland2002;;9,207,689,916;34556;Boomers;11884;1;;;;;;;
Iceland;2002;female;25-34 years;2;20483;9.76;Iceland2002;;9,207,689,916;34556;Generation X;11885;1;;;;;;;
Iceland;2002;female;55-74 years;2;21481;9.31;Iceland2002;;9,207,689,916;34556;Silent;11886;1;;;;;;;
Iceland;2002;female;15-24 years;1;21091;4.74;Iceland2002;;9,207,689,916;34556;Millenials;11887;1;;;;;;;
Iceland;2002;female;5-14 years;0;21996;0;Iceland2002;;9,207,689,916;34556;Millenials;11888;1;;;;;;;
Iceland;2002;male;5-14 years;0;23134;0;Iceland2002;;9,207,689,916;34556;Millenials;11889;1;;;;;;;
Iceland;2002;male;75+ years;0;6306;0;Iceland2002;;9,207,689,916;34556;Silent;11890;1;;;;;;;
Iceland;2003;male;55-74 years;6;21464;27.95;Iceland2003;;11,316,441,660;42174;Silent;11891;0;;;;;;;
Iceland;2003;male;15-24 years;5;21857;22.88;Iceland2003;;11,316,441,660;42174;Millenials;11892;0;;;;;;;
Iceland;2003;male;35-54 years;8;40516;19.75;Iceland2003;;11,316,441,660;42174;Boomers;11893;1;;;;;;;
Iceland;2003;female;55-74 years;4;22054;18.14;Iceland2003;;11,316,441,660;42174;Silent;11894;1;;;;;;;
Iceland;2003;female;25-34 years;1;20281;4.93;Iceland2003;;11,316,441,660;42174;Generation X;11895;1;;;;;;;
Iceland;2003;male;25-34 years;1;20791;4.81;Iceland2003;;11,316,441,660;42174;Generation X;11896;1;;;;;;;
Iceland;2003;female;35-54 years;1;39836;2.51;Iceland2003;;11,316,441,660;42174;Boomers;11897;1;;;;;;;
Iceland;2003;female;15-24 years;0;21105;0;Iceland2003;;11,316,441,660;42174;Millenials;11898;1;;;;;;;
Iceland;2003;female;5-14 years;0;21939;0;Iceland2003;;11,316,441,660;42174;Millenials;11899;1;;;;;;;
Iceland;2003;female;75+ years;0;9063;0;Iceland2003;;11,316,441,660;42174;Silent;11900;1;;;;;;;
Iceland;2003;male;5-14 years;0;22892;0;Iceland2003;;11,316,441,660;42174;Millenials;11901;1;;;;;;;
Iceland;2003;male;75+ years;0;6532;0;Iceland2003;;11,316,441,660;42174;Silent;11902;1;;;;;;;
Iceland;2004;male;75+ years;3;6720;44.64;Iceland2004;;13,722,824,251;50528;Silent;11903;0;;;;;;;
Iceland;2004;male;15-24 years;6;21991;27.28;Iceland2004;;13,722,824,251;50528;Millenials;11904;0;;;;;;;
Iceland;2004;male;35-54 years;9;41248;21.82;Iceland2004;;13,722,824,251;50528;Boomers;11905;0;;;;;;;
Iceland;2004;female;25-34 years;4;20526;19.49;Iceland2004;;13,722,824,251;50528;Generation X;11906;1;;;;;;;
Iceland;2004;male;25-34 years;4;21106;18.95;Iceland2004;;13,722,824,251;50528;Generation X;11907;1;;;;;;;
Iceland;2004;male;55-74 years;4;22162;18.05;Iceland2004;;13,722,824,251;50528;Silent;11908;1;;;;;;;
Iceland;2004;female;55-74 years;2;22573;8.86;Iceland2004;;13,722,824,251;50528;Silent;11909;1;;;;;;;
Iceland;2004;female;35-54 years;2;40199;4.98;Iceland2004;;13,722,824,251;50528;Boomers;11910;1;;;;;;;
Iceland;2004;female;15-24 years;1;21091;4.74;Iceland2004;;13,722,824,251;50528;Millenials;11911;1;;;;;;;
Iceland;2004;female;5-14 years;0;21899;0;Iceland2004;;13,722,824,251;50528;Millenials;11912;1;;;;;;;
Iceland;2004;female;75+ years;0;9282;0;Iceland2004;;13,722,824,251;50528;Silent;11913;1;;;;;;;
Iceland;2004;male;5-14 years;0;22791;0;Iceland2004;;13,722,824,251;50528;Millenials;11914;1;;;;;;;
Iceland;2005;male;25-34 years;6;21570;27.82;Iceland2005;0.889;16,691,490,114;60712;Generation X;11915;0;;;;;;;
Iceland;2005;male;35-54 years;10;41539;24.07;Iceland2005;0.889;16,691,490,114;60712;Boomers;11916;0;;;;;;;
Iceland;2005;male;55-74 years;5;22932;21.8;Iceland2005;0.889;16,691,490,114;60712;Silent;11917;0;;;;;;;
Iceland;2005;female;35-54 years;6;40540;14.8;Iceland2005;0.889;16,691,490,114;60712;Boomers;11918;1;;;;;;;
Iceland;2005;male;15-24 years;3;22100;13.57;Iceland2005;0.889;16,691,490,114;60712;Millenials;11919;1;;;;;;;
Iceland;2005;female;55-74 years;3;23186;12.94;Iceland2005;0.889;16,691,490,114;60712;Silent;11920;1;;;;;;;
Iceland;2005;female;15-24 years;0;21198;0;Iceland2005;0.889;16,691,490,114;60712;Millenials;11921;1;;;;;;;
Iceland;2005;female;25-34 years;0;20904;0;Iceland2005;0.889;16,691,490,114;60712;Generation X;11922;1;;;;;;;
Iceland;2005;female;5-14 years;0;21721;0;Iceland2005;0.889;16,691,490,114;60712;Millenials;11923;1;;;;;;;
Iceland;2005;female;75+ years;0;9566;0;Iceland2005;0.889;16,691,490,114;60712;Silent;11924;1;;;;;;;
Iceland;2005;male;5-14 years;0;22712;0;Iceland2005;0.889;16,691,490,114;60712;Millenials;11925;1;;;;;;;
Iceland;2005;male;75+ years;0;6961;0;Iceland2005;0.889;16,691,490,114;60712;Silent;11926;1;;;;;;;
Iceland;2006;male;15-24 years;6;22771;26.35;Iceland2006;;17,048,647,568;60243;Millenials;11927;0;;;;;;;
Iceland;2006;male;35-54 years;10;44013;22.72;Iceland2006;;17,048,647,568;60243;Boomers;11928;0;;;;;;;
Iceland;2006;male;55-74 years;4;23812;16.8;Iceland2006;;17,048,647,568;60243;Silent;11929;1;;;;;;;
Iceland;2006;female;35-54 years;6;40957;14.65;Iceland2006;;17,048,647,568;60243;Boomers;11930;1;;;;;;;
Iceland;2006;female;55-74 years;3;23797;12.61;Iceland2006;;17,048,647,568;60243;Silent;11931;1;;;;;;;
Iceland;2006;male;25-34 years;2;23135;8.64;Iceland2006;;17,048,647,568;60243;Generation X;11932;1;;;;;;;
Iceland;2006;female;25-34 years;1;21650;4.62;Iceland2006;;17,048,647,568;60243;Generation X;11933;1;;;;;;;
Iceland;2006;female;15-24 years;0;21657;0;Iceland2006;;17,048,647,568;60243;Millenials;11934;1;;;;;;;
Iceland;2006;female;5-14 years;0;21538;0;Iceland2006;;17,048,647,568;60243;Millenials;11935;1;;;;;;;
Iceland;2006;female;75+ years;0;9927;0;Iceland2006;;17,048,647,568;60243;Silent;11936;1;;;;;;;
Iceland;2006;male;5-14 years;0;22494;0;Iceland2006;;17,048,647,568;60243;Millenials;11937;1;;;;;;;
Iceland;2006;male;75+ years;0;7248;0;Iceland2006;;17,048,647,568;60243;Silent;11938;1;;;;;;;
Iceland;2007;male;75+ years;3;7454;40.25;Iceland2007;;21,319,946,740;73590;Silent;11939;0;;;;;;;
Iceland;2007;male;15-24 years;7;23231;30.13;Iceland2007;;21,319,946,740;73590;Millenials;11940;0;;;;;;;
Iceland;2007;male;35-54 years;12;45690;26.26;Iceland2007;;21,319,946,740;73590;Boomers;11941;0;;;;;;;
Iceland;2007;male;25-34 years;6;24445;24.54;Iceland2007;;21,319,946,740;73590;Generation X;11942;0;;;;;;;
Iceland;2007;female;75+ years;1;10165;9.84;Iceland2007;;21,319,946,740;73590;Silent;11943;1;;;;;;;
Iceland;2007;female;25-34 years;2;22098;9.05;Iceland2007;;21,319,946,740;73590;Generation X;11944;1;;;;;;;
Iceland;2007;female;55-74 years;2;24464;8.18;Iceland2007;;21,319,946,740;73590;Silent;11945;1;;;;;;;
Iceland;2007;male;55-74 years;2;24652;8.11;Iceland2007;;21,319,946,740;73590;Silent;11946;1;;;;;;;
Iceland;2007;female;15-24 years;1;22072;4.53;Iceland2007;;21,319,946,740;73590;Millenials;11947;1;;;;;;;
Iceland;2007;female;35-54 years;1;41594;2.4;Iceland2007;;21,319,946,740;73590;Boomers;11948;1;;;;;;;
Iceland;2007;female;5-14 years;0;21535;0;Iceland2007;;21,319,946,740;73590;Generation Z;11949;1;;;;;;;
Iceland;2007;male;5-14 years;0;22312;0;Iceland2007;;21,319,946,740;73590;Generation Z;11950;1;;;;;;;
Iceland;2008;male;55-74 years;7;25539;27.41;Iceland2008;;17,658,408,759;59489;Silent;11951;0;;;;;;;
Iceland;2008;male;35-54 years;10;46462;21.52;Iceland2008;;17,658,408,759;59489;Boomers;11952;0;;;;;;;
Iceland;2008;female;55-74 years;5;25254;19.8;Iceland2008;;17,658,408,759;59489;Silent;11953;1;;;;;;;
Iceland;2008;male;25-34 years;5;25691;19.46;Iceland2008;;17,658,408,759;59489;Generation X;11954;1;;;;;;;
Iceland;2008;male;15-24 years;4;24143;16.57;Iceland2008;;17,658,408,759;59489;Millenials;11955;1;;;;;;;
Iceland;2008;male;75+ years;1;7603;13.15;Iceland2008;;17,658,408,759;59489;Silent;11956;1;;;;;;;
Iceland;2008;female;35-54 years;4;42525;9.41;Iceland2008;;17,658,408,759;59489;Boomers;11957;1;;;;;;;
Iceland;2008;female;25-34 years;2;22818;8.77;Iceland2008;;17,658,408,759;59489;Generation X;11958;1;;;;;;;
Iceland;2008;female;15-24 years;0;22861;0;Iceland2008;;17,658,408,759;59489;Millenials;11959;1;;;;;;;
Iceland;2008;female;5-14 years;0;21461;0;Iceland2008;;17,658,408,759;59489;Generation Z;11960;1;;;;;;;
Iceland;2008;female;75+ years;0;10302;0;Iceland2008;;17,658,408,759;59489;Silent;11961;1;;;;;;;
Iceland;2008;male;5-14 years;0;22177;0;Iceland2008;;17,658,408,759;59489;Generation Z;11962;1;;;;;;;
Iceland;2009;male;55-74 years;10;26267;38.07;Iceland2009;;12,944,114,736;43700;Silent;11963;0;;;;;;;
Iceland;2009;male;25-34 years;6;24715;24.28;Iceland2009;;12,944,114,736;43700;Generation X;11964;0;;;;;;;
Iceland;2009;male;35-54 years;10;44805;22.32;Iceland2009;;12,944,114,736;43700;Boomers;11965;0;;;;;;;
Iceland;2009;female;35-54 years;6;42732;14.04;Iceland2009;;12,944,114,736;43700;Boomers;11966;1;;;;;;;
Iceland;2009;male;75+ years;1;7788;12.84;Iceland2009;;12,944,114,736;43700;Silent;11967;1;;;;;;;
Iceland;2009;male;15-24 years;2;23991;8.34;Iceland2009;;12,944,114,736;43700;Millenials;11968;1;;;;;;;
Iceland;2009;female;55-74 years;1;26010;3.84;Iceland2009;;12,944,114,736;43700;Silent;11969;1;;;;;;;
Iceland;2009;female;15-24 years;0;22973;0;Iceland2009;;12,944,114,736;43700;Millenials;11970;1;;;;;;;
Iceland;2009;female;25-34 years;0;22959;0;Iceland2009;;12,944,114,736;43700;Generation X;11971;1;;;;;;;
Iceland;2009;female;5-14 years;0;21382;0;Iceland2009;;12,944,114,736;43700;Generation Z;11972;1;;;;;;;
Iceland;2009;female;75+ years;0;10439;0;Iceland2009;;12,944,114,736;43700;Silent;11973;1;;;;;;;
Iceland;2009;male;5-14 years;0;22143;0;Iceland2009;;12,944,114,736;43700;Generation Z;11974;1;;;;;;;
Iceland;2010;male;75+ years;3;7930;37.83;Iceland2010;0.892;13,310,567,803;45179;Silent;11975;0;;;;;;;
Iceland;2010;male;25-34 years;8;23610;33.88;Iceland2010;0.892;13,310,567,803;45179;Generation X;11976;0;;;;;;;
Iceland;2010;male;55-74 years;7;26976;25.95;Iceland2010;0.892;13,310,567,803;45179;Silent;11977;0;;;;;;;
Iceland;2010;male;35-54 years;11;43584;25.24;Iceland2010;0.892;13,310,567,803;45179;Generation X;11978;0;;;;;;;
Iceland;2010;male;15-24 years;6;23905;25.1;Iceland2010;0.892;13,310,567,803;45179;Millenials;11979;0;;;;;;;
Iceland;2010;female;35-54 years;5;42526;11.76;Iceland2010;0.892;13,310,567,803;45179;Generation X;11980;1;;;;;;;
Iceland;2010;female;55-74 years;3;26898;11.15;Iceland2010;0.892;13,310,567,803;45179;Silent;11981;1;;;;;;;
Iceland;2010;male;5-14 years;1;21935;4.56;Iceland2010;0.892;13,310,567,803;45179;Generation Z;11982;1;;;;;;;
Iceland;2010;female;25-34 years;1;22558;4.43;Iceland2010;0.892;13,310,567,803;45179;Generation X;11983;1;;;;;;;
Iceland;2010;female;15-24 years;1;22907;4.37;Iceland2010;0.892;13,310,567,803;45179;Millenials;11984;1;;;;;;;
Iceland;2010;female;5-14 years;0;21185;0;Iceland2010;0.892;13,310,567,803;45179;Generation Z;11985;1;;;;;;;
Iceland;2010;female;75+ years;0;10606;0;Iceland2010;0.892;13,310,567,803;45179;Silent;11986;1;;;;;;;
Iceland;2011;male;25-34 years;5;23085;21.66;Iceland2011;0.896;14,732,689,535;49861;Millenials;11987;0;;;;;;;
Iceland;2011;male;55-74 years;6;27936;21.48;Iceland2011;0.896;14,732,689,535;49861;Boomers;11988;0;;;;;;;
Iceland;2011;male;35-54 years;8;43120;18.55;Iceland2011;0.896;14,732,689,535;49861;Generation X;11989;1;;;;;;;
Iceland;2011;male;15-24 years;2;24083;8.3;Iceland2011;0.896;14,732,689,535;49861;Millenials;11990;1;;;;;;;
Iceland;2011;female;55-74 years;2;27822;7.19;Iceland2011;0.896;14,732,689,535;49861;Boomers;11991;1;;;;;;;
Iceland;2011;male;5-14 years;1;21828;4.58;Iceland2011;0.896;14,732,689,535;49861;Generation Z;11992;1;;;;;;;
Iceland;2011;female;25-34 years;1;22337;4.48;Iceland2011;0.896;14,732,689,535;49861;Millenials;11993;1;;;;;;;
Iceland;2011;female;15-24 years;1;22926;4.36;Iceland2011;0.896;14,732,689,535;49861;Millenials;11994;1;;;;;;;
Iceland;2011;female;35-54 years;1;42475;2.35;Iceland2011;0.896;14,732,689,535;49861;Generation X;11995;1;;;;;;;
Iceland;2011;female;5-14 years;0;21068;0;Iceland2011;0.896;14,732,689,535;49861;Generation Z;11996;1;;;;;;;
Iceland;2011;female;75+ years;0;10762;0;Iceland2011;0.896;14,732,689,535;49861;Silent;11997;1;;;;;;;
Iceland;2011;male;75+ years;0;8033;0;Iceland2011;0.896;14,732,689,535;49861;Silent;11998;1;;;;;;;
Iceland;2012;male;25-34 years;7;22931;30.53;Iceland2012;0.897;14,292,008,745;48083;Millenials;11999;0;;;;;;;
Iceland;2012;male;75+ years;2;8207;24.37;Iceland2012;0.897;14,292,008,745;48083;Silent;12000;0;;;;;;;
Iceland;2012;male;55-74 years;6;28966;20.71;Iceland2012;0.897;14,292,008,745;48083;Boomers;12001;0;;;;;;;
Iceland;2012;male;35-54 years;8;42696;18.74;Iceland2012;0.897;14,292,008,745;48083;Generation X;12002;1;;;;;;;
Iceland;2012;female;55-74 years;4;28784;13.9;Iceland2012;0.897;14,292,008,745;48083;Boomers;12003;1;;;;;;;
Iceland;2012;male;15-24 years;3;24210;12.39;Iceland2012;0.897;14,292,008,745;48083;Millenials;12004;1;;;;;;;
Iceland;2012;female;25-34 years;2;22249;8.99;Iceland2012;0.897;14,292,008,745;48083;Millenials;12005;1;;;;;;;
Iceland;2012;female;15-24 years;2;22968;8.71;Iceland2012;0.897;14,292,008,745;48083;Millenials;12006;1;;;;;;;
Iceland;2012;female;35-54 years;3;42450;7.07;Iceland2012;0.897;14,292,008,745;48083;Generation X;12007;1;;;;;;;
Iceland;2012;female;5-14 years;0;21068;0;Iceland2012;0.897;14,292,008,745;48083;Generation Z;12008;1;;;;;;;
Iceland;2012;female;75+ years;0;10882;0;Iceland2012;0.897;14,292,008,745;48083;Silent;12009;1;;;;;;;
Iceland;2012;male;5-14 years;0;21827;0;Iceland2012;0.897;14,292,008,745;48083;Generation Z;12010;1;;;;;;;
Iceland;2013;male;75+ years;5;8368;59.75;Iceland2013;0.899;15,548,321,544;51749;Silent;12011;0;;;;;;;
Iceland;2013;male;25-34 years;7;23318;30.02;Iceland2013;0.899;15,548,321,544;51749;Millenials;12012;0;;;;;;;
Iceland;2013;male;35-54 years;12;42535;28.21;Iceland2013;0.899;15,548,321,544;51749;Generation X;12013;0;;;;;;;
Iceland;2013;female;75+ years;3;10950;27.4;Iceland2013;0.899;15,548,321,544;51749;Silent;12014;0;;;;;;;
Iceland;2013;male;15-24 years;5;24215;20.65;Iceland2013;0.899;15,548,321,544;51749;Millenials;12015;0;;;;;;;
Iceland;2013;male;55-74 years;6;29974;20.02;Iceland2013;0.899;15,548,321,544;51749;Boomers;12016;0;;;;;;;
Iceland;2013;female;25-34 years;3;22445;13.37;Iceland2013;0.899;15,548,321,544;51749;Millenials;12017;1;;;;;;;
Iceland;2013;female;35-54 years;5;42524;11.76;Iceland2013;0.899;15,548,321,544;51749;Generation X;12018;1;;;;;;;
Iceland;2013;female;55-74 years;3;29831;10.06;Iceland2013;0.899;15,548,321,544;51749;Boomers;12019;1;;;;;;;
Iceland;2013;female;15-24 years;0;22970;0;Iceland2013;0.899;15,548,321,544;51749;Millenials;12020;1;;;;;;;
Iceland;2013;female;5-14 years;0;21275;0;Iceland2013;0.899;15,548,321,544;51749;Generation Z;12021;1;;;;;;;
Iceland;2013;male;5-14 years;0;22051;0;Iceland2013;0.899;15,548,321,544;51749;Generation Z;12022;1;;;;;;;
Iceland;2014;male;75+ years;5;8491;58.89;Iceland2014;0.899;17,304,033,021;56833;Silent;12023;0;;;;;;;
